ID,lng,lat
1562247008,116.330659,39.893509
1562247002,116.374475,39.902139
1561704964,116.315962,39.98923
1525773583,116.328635,39.79085
1542175110,116.451843,39.962507
1525973797,116.355184,39.960358
1525835964,116.451011,39.873898
1525835960,116.42318,39.897301
1525973985,116.368459,39.940653
1563973935,116.279726,40.050649
1567655924,116.354588,39.976527
1525932944,116.461426,39.933829
1526040561,116.447154,39.926993
1569719960,116.251357,39.907519
1526040565,116.441661,39.976003
1525942463,116.426799,39.912156
1525973424,116.301112,39.974099
1542177346,116.497032,39.980372
1526001181,116.467134,39.930545
1525973420,116.323947,39.939189
1542177342,116.410547,39.968795
1542177343,116.46161,39.976208
1525805041,116.418928,39.889172
1525805042,116.489506,39.874967
1567658559,116.310268,39.882836
1525805049,116.485893,39.876322
1525981840,116.340976,39.937319
1525801747,116.352618,39.903966
1525806539,116.442496,39.963913
1542163119,116.457651,39.941294
1525939572,116.407611,39.976947
1542134262,116.420256,39.851565
1525939575,116.431302,39.927478
1525939577,116.417111,39.932971
1525964569,116.525882,39.923745
1562329934,116.45103,39.884635
1571248177,116.38786,39.870433
1525932498,116.427278,39.900608
1526064238,116.461849,39.923624
1525978043,116.351946,40.016381
1571248178,116.388012,39.870984
1571248179,116.388152,39.870613
1525978047,116.312048,40.05808
1525978046,116.311955,40.058062
1526050922,116.4533,39.968563
1525970216,116.283395,39.907545
1570011820,116.445504,39.974418
1562580128,116.457354,39.961488
1568764606,116.203872,39.933744
1542176769,116.425174,39.959538
1525893077,116.399639,39.857894
1526011466,116.461502,39.911814
1541629734,116.317894,39.938162
1526049167,116.359883,39.913934
1525821631,116.432089,39.924295
1562580125,116.406506,39.917608
1542176763,116.390666,39.922229
1562580127,116.457746,39.918216
1569401049,116.525877,39.924795
1526015376,116.312835,40.036844
1569401040,116.514482,39.925754
1569401041,116.520806,39.923742
1542172441,116.465563,39.923836
1525937380,116.420307,39.854414
1525937383,116.400438,39.855384
1542172447,116.450146,39.919792
1568535311,116.28873,40.052134
1526028489,116.417282,39.930727
1547116744,116.286019,39.871261
1525951214,116.273865,39.866977
1526028486,116.48953,39.917322
1526028484,116.407613,39.988481
1542130398,116.395192,39.900222
1525778575,116.33072,39.938682
1525778577,116.368539,39.940653
1525858207,116.351018,39.943674
1525932232,116.388154,39.906112
1569992786,116.505148,39.866005
1542164465,116.419033,39.918345
1526037413,116.305991,39.943984
1561684004,116.450163,39.913444
1525937037,116.277986,39.875285
1525993676,116.483484,40.012254
1525937035,116.28114,39.869743
1525937031,116.310751,39.882087
1542084423,116.255814,39.885957
1568771756,116.387031,39.837419
1525868486,116.390885,39.886333
1542048268,116.611326,39.923736
1525933728,116.467938,39.997275
1561808672,116.412876,39.859116
1548287841,116.28763,39.876409
1561684003,116.460218,39.905735
1542077770,116.36516,39.870388
1525986236,116.198009,39.922874
1525944922,116.481303,39.993242
1569992255,116.605026,39.909253
1525944925,116.401031,39.923534
1526052740,116.415926,39.968915
1525944929,116.46506,39.922743
1526052744,116.480843,39.924229
1542130021,116.467794,39.881399
1569992259,116.587143,39.913128
1542087219,116.368787,39.907069
1525775672,116.563194,39.919279
1542174726,116.417322,39.927429
1542174725,116.379077,39.951443
1541644093,116.314624,39.951469
1562603190,116.309459,39.983885
1542174729,116.434664,39.926641
1562548626,116.364552,39.899666
1525942579,116.386898,39.857311
1525877156,116.276458,39.95415
1569720372,116.311601,39.870696
1541642559,116.35909,39.934443
1541642558,116.348908,39.948872
1542129488,116.421292,39.862254
1561704141,116.339044,39.969882
1525892036,116.470563,39.915215
1561704146,116.37077,39.959091
1525998697,116.319356,39.9714
1547326343,116.275888,39.912846
1525784823,116.395182,39.952551
1525930568,116.31211,39.873189
1525940009,116.47275,39.932138
1525784826,116.381254,39.990587
1525940004,116.483904,39.9954
1525930567,116.290438,39.834873
1525876829,116.310481,39.923554
1525940002,116.450616,39.922786
1542132883,116.486203,39.897483
1568770805,116.421335,39.873323
1561805657,116.273857,39.906025
1561805651,116.274674,39.914691
1568770801,116.438828,39.906597
1569400870,116.522131,39.923955
1561805652,116.373984,39.91471
1525909007,116.377584,39.990285
1561809100,116.38564,39.870491
1561809103,116.395092,39.891376
1561809102,116.435866,39.904821
1562568272,116.498923,39.872255
1568770809,116.491132,39.895325
1561809107,116.421302,39.880934
1561809106,116.430506,39.884097
1525902334,116.330288,39.777165
1525908754,116.484749,39.92011
1568771018,116.457747,39.912021
1561645527,116.427665,39.97553
1526069849,116.288627,39.832413
1542091921,116.348386,39.900188
1569606180,116.480557,39.800658
1525811258,116.503869,40.033774
1542082066,116.321776,39.840984
1542174189,116.459522,39.925541
1542082065,116.351307,39.912255
1542082063,116.328984,39.905348
1549897595,116.453386,39.935861
1562013843,116.354945,39.952234
1525936800,116.464266,39.958346
1526056247,116.52738,39.941537
1561683202,116.490174,39.893426
1561645291,116.473594,39.953882
1561687187,116.412927,39.862034
1568517805,116.444726,39.88168
1525895266,116.384096,40.02065
1525915573,116.292998,40.053071
1549754824,116.324749,39.903328
1561650875,116.434355,39.933247
1561650874,116.450149,39.933871
1561650876,116.425326,39.95935
1561650873,116.434838,39.924141
1525900187,116.295229,39.917101
1541778732,116.330016,39.794533
1541952335,116.323255,40.039176
1541952334,116.323216,40.039718
1541952333,116.323155,40.040636
1525782280,116.483904,39.9954
1541952330,116.339971,40.004394
1525891569,116.3641,39.871778
1525909342,116.402846,39.919785
1525782289,116.402942,39.918013
1542044010,116.602464,39.925948
1525781959,116.44433,39.955314
1542044015,116.502936,39.969123
1525781950,116.478254,39.922825
1542092696,116.319004,39.900512
1525783883,116.503975,39.870597
1562568074,116.440084,39.906162
1525941837,116.396465,39.988067
1525941834,116.395739,39.857027
1561693677,116.329718,39.897293
1542121819,116.467314,39.881913
1561819416,116.368737,39.968088
1561819417,116.298642,39.99143
1569719199,116.25,39.8897
1541939109,116.3416,40.007654
1526020483,116.310009,39.878724
1525781489,116.565875,39.907407
1525951809,116.182077,39.763222
1525903527,116.315656,40.035922
1525824459,116.313629,39.945501
1570008544,116.394227,39.857747
1525824453,116.299796,39.985338
1570008547,116.451635,39.908469
1570008540,116.418997,39.897123
1570008542,116.421766,39.857417
1569791513,116.415158,40.058051
1569791511,116.413022,40.064835
1569791515,116.412511,40.070241
1542178985,116.489278,39.924158
1525860467,116.328666,39.910973
1542178981,116.396361,39.933137
1542178980,116.414601,39.945529
1561825846,116.43411,39.938726
1570780370,116.39572,39.928421
1542167171,116.461449,39.934452
1525798663,116.416742,39.988959
1548218808,116.268411,39.837654
1548218806,116.367965,39.888278
1548218804,116.279051,39.86838
1541953068,116.286705,40.007049
1526027289,116.461571,39.913505
1526027281,116.4774,39.871405
1561825841,116.452634,39.958678
1526027285,116.425508,39.905053
1568766148,116.504135,39.905636
1570010418,116.376342,39.993758
1570010416,116.375882,39.997157
1568766144,116.504126,39.905697
1570010412,116.459267,39.997038
1570010411,116.452583,39.945154
1569792357,116.380939,40.007469
1570013148,116.432205,39.969355
1526061783,116.439194,39.896957
1525987623,116.216613,39.993623
1548427952,116.418611,39.951488
1570013144,116.435281,39.927009
1570013147,116.496039,39.921925
1548069764,116.507536,39.858352
1570013141,116.444997,39.920471
1570013142,116.486315,39.974257
1568517390,116.308412,39.867213
1525883699,116.376591,39.993934
1525820229,116.439659,39.959722
1526062789,116.408387,39.944096
1526062788,116.426336,39.924362
1570012815,116.44544,39.920466
1570012819,116.432409,39.941188
1526062780,116.407206,39.977478
1525857726,116.367187,39.911898
1525857727,116.253983,40.121213
1549895694,116.461354,39.904527
1549895695,116.489907,39.900667
1526067551,116.431947,39.977178
1547512298,116.312329,39.871108
1542132790,116.456016,39.874893
1526067559,116.408357,39.946866
1549895698,116.434597,39.880526
1525950040,116.308184,39.95982
1539486523,116.323331,39.794618
1525950042,116.309936,39.932728
1570006610,116.433965,39.905113
1525803115,116.471782,39.911779
1525950047,116.32196,39.956866
1525950049,116.364958,39.997631
1526064091,116.561021,39.916074
1570005479,116.320444,39.953426
1525823436,116.434529,39.933271
1568519518,116.361622,39.993544
1525922315,116.245996,39.879123
1545682757,116.309028,39.976324
1568519514,116.301027,39.976682
1526059082,116.364109,39.93847
1561646175,116.433913,39.933181
1561646174,116.417132,39.988918
1561646173,116.482282,39.933261
1561646172,116.447826,39.933818
1542029571,116.412215,40.007676
1541643184,116.301401,39.97483
1562014597,116.364608,39.922544
1526059089,116.325839,39.929896
1542028224,116.461811,40.006011
1541632152,116.298157,39.924174
1541632154,116.276023,39.961174
1562013906,116.364608,39.922544
1542176248,116.384659,39.997786
1545493745,116.406851,39.907844
1562485618,116.445777,39.872008
1542176242,116.461359,39.917851
1542176243,116.381741,39.922691
1542176241,116.458436,39.933828
1562014489,116.372933,39.933469
1542176247,116.484736,39.923173
1525821175,116.436653,39.90661
1570007310,116.402158,39.853784
1570007312,116.44192,39.893879
1570002141,116.373835,39.996984
1570011433,116.43404,39.945464
1546644646,116.336563,39.976721
1525919470,116.405978,39.92845
1545677071,116.489403,39.885498
1570011438,116.408495,39.941272
1570011439,116.416513,39.948394
1526061259,116.461301,39.908386
1525819170,116.458668,39.884462
1568876341,116.375,39.99516
1525799049,116.484785,39.923818
1525911664,116.460766,39.908711
1525911660,116.395493,39.880936
1526061257,116.399273,39.880251
1568535299,116.296888,40.053989
1525850399,116.242563,40.11279
1525797321,116.387421,39.877238
1561981796,116.330544,39.782443
1525850393,116.370942,39.967707
1526060125,116.28832,39.876646
1568535295,116.369405,40.002234
1526060127,116.367918,39.865509
1525804460,116.488049,39.973661
1526034237,116.59949,39.927989
1568876346,116.47318,39.927214
1542165049,116.386152,39.989788
1525858561,116.344181,39.936226
1542166816,116.442264,39.965918
1541997412,116.502638,39.899984
1526034239,116.528436,39.923803
1525785838,116.329646,39.830908
1525785839,116.279965,39.832237
1541773831,116.338846,39.788698
1541773830,116.338773,39.790515
1542093617,116.312811,39.838255
1541773839,116.339032,39.784952
1569719435,116.364569,39.863803
1570011564,116.404463,39.977015
1525921662,116.329617,39.992703
1525938959,116.410304,39.998861
1525938957,116.484682,39.933677
1542079077,116.289363,39.872076
1525783203,116.418546,39.899355
1525851371,116.276297,39.923173
1542046579,116.503825,39.984248
1525860116,116.339994,39.948582
1525825839,116.253216,39.880184
1525812533,116.373089,39.932664
1567650194,116.274181,40.044331
1567650190,116.312461,40.062288
1570011562,116.4678,39.998394
1539182872,116.356109,39.932283
1567650193,116.276091,40.049848
1542169466,116.479899,39.986338
1572048153,116.301448,39.974108
1542169460,116.396264,39.968398
1539451867,116.297531,39.822109
1525870024,116.414814,39.998878
1542169468,116.477267,39.954454
1570004662,116.353905,39.923512
1525883628,116.410554,39.929795
1525929789,116.310611,39.945314
1525929786,116.347413,39.967843
1525883624,116.400365,39.953146
1525883625,116.407343,39.981901
1525883623,116.438327,39.983626
1570006717,116.453144,39.884444
1562330824,116.41208,39.91631
1572048159,116.299166,39.990282
1562330827,116.397946,39.864973
1572048158,116.360534,39.987062
1569721086,116.27682,39.907726
1547830510,116.49075,39.997383
1570229297,116.284544,39.83516
1570009966,116.461365,39.925643
1569721088,116.356816,39.910969
1567659374,116.264809,39.91408
1567659371,116.322718,39.847921
1525938371,116.408563,39.988691
1526019253,116.299076,39.974343
1567659379,116.307424,39.889906
1525938376,116.387675,39.876392
1561706817,116.315018,39.99906
1547881477,116.500382,39.867379
1525792297,116.283136,39.86881
1561706813,116.350063,39.976419
1570003360,116.317447,39.976086
1570003369,116.281541,39.994272
1569719033,116.36344,39.914075
1541772019,116.330461,39.750191
1541778072,116.327037,39.776957
1541772017,116.324834,39.77756
1525956553,116.47485,39.982425
1525814183,116.310417,39.882495
1549712092,116.309037,40.039305
1525883513,116.4249,39.969169
1542122534,116.408921,39.853967
1542128532,116.481286,39.911002
1525939778,116.418174,39.968983
1525939776,116.391533,39.948235
1570779171,116.455127,39.925551
1525935604,116.451647,39.957866
1525890022,116.352733,39.998976
1568535286,116.303161,40.057341
1568535386,116.271537,40.008746
1525791987,116.351742,39.869359
1525791983,116.321005,39.909931
1526063279,116.418748,39.892951
1570005208,116.316135,39.986911
1570005209,116.280996,39.991151
1569144735,116.35331,39.965042
1539039334,116.322182,39.791039
1526083834,116.292639,39.990903
1568755146,116.336819,39.779136
1526084822,116.374098,39.899588
1526049764,116.489787,39.911092
1526084821,116.288083,39.910154
1526049768,116.439658,39.913353
1526083839,116.31048,39.925248
1526084828,116.251711,39.915456
1542166706,116.48103,39.927151
1525961060,116.407732,40.009466
1570002969,116.337036,39.992213
1570002964,116.303291,39.959228
1570002965,116.366927,39.967588
1562590953,116.316278,40.01801
1545622167,116.359779,39.921304
1538477916,116.333232,39.981866
1541770519,116.2852,39.832466
1525879151,116.450394,39.913538
1541794252,116.620396,40.051024
1526068164,116.463772,39.949822
1541770510,116.338683,39.790518
1561817660,116.478585,40.008766
1541770514,116.33471,39.757883
1541635647,116.34841,39.938551
1541635646,116.291188,39.998292
1525879424,116.576439,39.909878
1526037256,116.368175,39.976667
1525834505,116.352884,39.967555
1570001439,116.343724,39.934277
1525834501,116.310931,39.980314
1569408004,116.197593,39.927645
1570001433,116.349269,39.947541
1568841585,116.276757,39.914267
1570001431,116.347627,39.945302
1570001436,116.299929,39.923765
1570001435,116.316474,39.965038
1561808479,116.378825,39.839128
1561808475,116.496019,39.87526
1561808472,116.421051,39.881133
1525933520,116.453379,39.979248
1525801233,116.333854,39.930361
1561817594,116.4129,40.067928
1525801230,116.365118,39.993802
1561817591,116.461329,40.000981
1561817590,116.380783,40.006631
1525943917,116.436778,39.930974
1525943914,116.447627,39.972825
1525943910,116.476754,39.996523
1525943919,116.394183,39.975449
1568877100,116.401093,39.992862
1568877103,116.424958,39.948276
1567652106,116.507312,39.995102
1568877106,116.404814,39.990194
1526052346,116.462925,39.876169
1525762821,116.274889,39.919875
1542065285,116.492317,39.793877
1525933295,116.380483,39.966477
1525933293,116.476528,39.931115
1569822525,116.184566,39.766052
1525933299,116.432755,39.959529
1525933298,116.444802,39.955602
1538239034,116.314969,39.999901
1562602003,116.310262,39.936129
1525862249,116.397243,40.007033
1561646239,116.417512,39.923669
1542080854,116.352649,39.911195
1561646235,116.399458,39.923397
1561646236,116.40593,39.93193
1525862241,116.483437,40.001248
1542080857,116.273839,39.908718
1561646232,116.400787,39.997955
1542172934,116.488765,39.996058
1542172932,116.417212,39.933742
1542172933,116.488488,39.996962
1562149522,116.388795,39.999375
1526008038,116.322005,39.985925
1561704439,116.373819,39.922514
1526019481,116.345834,39.945825
1525882230,116.387954,39.886196
1525829617,116.433898,39.88129
1561704432,116.278006,39.960237
1568520311,116.440473,39.983907
1561704434,116.320757,39.99232
1525952599,116.382254,39.89999
1570007327,116.498201,39.915747
1526000794,116.396091,39.90199
1545372229,116.404106,39.993481
1550455068,116.41213,40.067972
1545372225,116.43743,39.971649
1545372224,116.439868,39.921105
1545372226,116.44792,39.958443
1545372220,116.414268,39.927895
1571476696,116.379241,39.951777
1525909577,116.369037,39.923872
1526052343,116.386898,39.857311
1542116677,116.385648,39.864151
1525944496,116.411149,39.920323
1569993057,116.307006,40.046019
1568869072,116.421273,40.061911
1541639406,116.367752,39.932394
1541639404,116.326044,39.932481
1526029463,116.317459,39.976056
1526012707,116.438926,39.983201
1525822197,116.462076,39.914217
1571117969,116.387027,39.870694
1542134814,116.456352,39.8853
1571117960,116.444045,39.898013
1571117961,116.48991,39.903014
1571117962,116.461591,39.875969
1525791152,116.309572,39.954273
1568902907,116.310459,39.926405
1525823821,116.445894,39.943312
1570013702,116.479246,39.931178
1525973328,116.300175,39.987063
1525973327,116.364733,39.932368
1526070308,116.40798,40.000364
1526001685,116.473169,39.925545
1542136912,116.457283,39.8763
1525930173,116.309356,39.956876
1541925165,116.185391,39.771997
1526001683,116.394496,39.976974
1525822448,116.503941,39.9121
1525822445,116.503992,39.871045
1545554977,116.473467,39.95428
1569992908,116.500158,39.863979
1545554974,116.444479,39.96878
1545554971,116.458833,39.946727
1569992905,116.505163,39.867506
1569992564,116.506379,39.867443
1526071101,116.334316,39.782321
1542136914,116.457995,39.908402
1525778718,116.352896,39.975142
1525937991,116.418274,39.961918
1525836210,116.48941,39.91048
1526003268,116.287793,39.829045
1525836215,116.464635,39.906486
1561805928,116.277206,39.91541
1526001539,116.45541,39.935848
1525952621,116.490624,39.904864
1562566167,116.477468,39.865419
1562552211,116.503062,39.97184
1562566161,116.44368,39.90834
1568770684,116.434966,39.915521
1568770689,116.427755,39.876353
1562566168,116.471237,39.909791
1562566169,116.441405,39.87225
1526052616,116.380126,39.967773
1570234551,116.440162,39.965625
1526028738,116.445955,39.918934
1526028739,116.457784,39.920405
1525943674,116.501166,39.877191
1570234555,116.419928,39.994185
1542170791,116.452777,39.94444
1526028730,116.473201,39.927908
1525972637,116.356722,39.967568
1542170794,116.377077,39.929998
1542170795,116.450603,39.939927
1541785290,116.216244,39.907403
1542124628,116.436504,39.902029
1542081242,116.361039,39.915082
1570008640,116.407783,39.888208
1541625753,116.356696,39.934617
1525764009,116.310638,39.887797
1569994083,116.358339,40.017718
1542132728,116.387086,39.833385
1548360679,116.521914,39.930778
1525798464,116.460799,39.955334
1525798466,116.453386,39.935861
1525974676,116.364139,39.873651
1542159871,116.42068,39.983781
1525974671,116.329035,39.903398
1525974673,116.373742,39.914698
1542131947,116.403437,39.856895
1525968380,116.37363,39.922173
1542131942,116.486987,39.899152
1526076347,116.467561,40.008643
1525823312,116.437751,39.922064
1542175185,116.440326,39.953083
1525763706,116.202578,39.910827
1525867368,116.211194,39.911389
1570964278,116.371293,39.866874
1538226301,116.591562,40.073211
1526051077,116.417218,39.98341
1542132764,116.402891,39.871322
1569619005,116.288305,39.825234
1568518623,116.490006,39.895957
1542162475,116.397741,39.998177
1569619001,116.290227,39.82088
1568518627,116.493366,39.870928
1526080801,116.325138,39.976274
1567649040,116.473806,40.011623
1570007204,116.423042,39.915563
1525973911,116.373655,39.921498
1568876998,116.444801,39.957809
1561805073,116.179747,39.767549
1525773770,116.335142,39.757919
1542173212,116.439734,39.954886
1568876992,116.386103,39.990715
1569792193,116.481942,40.008765
1561650679,116.451884,39.955597
1526069267,116.480668,39.800504
1525996768,116.505394,40.037069
1562567349,116.391526,39.880776
1525798316,116.387841,39.982436
1562567343,116.406816,39.908632
1525890985,116.203579,39.905201
1525936224,116.443766,39.907253
1542134386,116.499114,39.89332
1542134380,116.433498,39.905108
1542134382,116.5,39.89295
1525828938,116.406698,39.869107
1525867983,116.384306,39.900021
1525936228,116.450293,39.908297
1525867987,116.264678,39.9074
1525942234,116.377408,40.022855
1525942237,116.308558,39.960963
1526029929,116.355217,39.957996
1561650670,116.452597,39.934226
1525942238,116.314546,39.964507
1525859363,116.369237,39.856387
1542083678,116.356358,39.901474
1526023927,116.309523,40.044758
1542083676,116.311642,39.8774
1568876339,116.416933,39.995292
